"analyte","parameter","NRM","Estimate","Std..Error","t.value","Pr...t..","fdr_pval","sig_t_or_f","scenario","parameter_groups"
"SECCHI_DEPTH","(Intercept)","wtsndys",1.83689439716936,0.144756947302629,12.6895076982326,1.04568018697805e-22,8.36544149582439e-22,1,"Post-2015","Intercept"
"SECCHI_DEPTH","SHORT_NAMEWHI4","wtsndys",-0.25898123489853,0.159853193691704,-1.62011924139599,0.10829436201918,0.433177448076719,0,"Post-2015","Sites"
"SECCHI_DEPTH","SHORT_NAMEWHI5","wtsndys",-0.169475606531167,0.159853081738948,-1.06019605432402,0.291559455965117,0.583118911930234,0,"Post-2015","Sites"
"SECCHI_DEPTH","SHORT_NAMEWHI6","wtsndys",-0.637434902044142,0.159853127981841,-3.9876285818852,0.000125661549585929,0.000879630847101504,1,"Post-2015","Sites"
"SECCHI_DEPTH","SHORT_NAMEWHI7","wtsndys",-0.622761899959715,0.159853127981841,-3.89583805973731,0.000175122168032283,0.0010507330081937,1,"Post-2015","Sites"
"SECCHI_DEPTH","Date_2","wtsndys",-0.000230855542445404,0.000112086461404742,-2.05962022131995,0.0419816701235211,0.209908350617606,0,"Post-2015","Trend"
"SECCHI_DEPTH","SEAS_C1","wtsndys",-0.119072355688899,0.0763136935042845,-1.56030130663527,0.121786123151483,0.433177448076719,0,"Post-2015","Seasonal"
"SECCHI_DEPTH","SEAS_C2","wtsndys",-0.0803201218057093,0.0812662659384078,-0.988357479923889,0.325316377756865,0.583118911930234,0,"Post-2015","Seasonal"
"PP_QAQC","(Intercept)","wtsndys",-2.68491241294722,0.0951463278397231,-28.2187707493035,2.88456908177656e-39,1.73074144906593e-38,1,"Pre-2015","Intercept"
"PP_QAQC","SHORT_NAMEWHI1","wtsndys",-0.0955645878280611,0.0870847153008305,-1.09737498133785,0.276348296842889,0.534763930088822,0,"Pre-2015","Sites"
"PP_QAQC","SHORT_NAMEWHI4","wtsndys",0.102473360887761,0.0916346877482265,1.11828133434922,0.267381965044411,0.534763930088822,0,"Pre-2015","Sites"
"PP_QAQC","Date_2","wtsndys",0.000166109908888193,4.05941796373757e-05,4.09196368474592,0.000115722147641789,0.000578610738208946,1,"Pre-2015","Trend"
"PP_QAQC","SEAS_C1","wtsndys",0.143882957654663,0.056999222682975,2.52429683918547,0.0139325825781225,0.0557303303124899,0,"Pre-2015","Seasonal"
"PP_QAQC","SEAS_C2","wtsndys",0.131118558044914,0.0527566322713555,2.48534738477054,0.0154070415657045,0.0557303303124899,0,"Pre-2015","Seasonal"
"PP_QAQC","(Intercept)","wtsndys",-2.73230772315064,0.116407017345764,-23.4720190023843,1.4370066631197e-17,8.62203997871822e-17,1,"Pre-2015-S1","Intercept"
"PP_QAQC","SHORT_NAMEWHI1","wtsndys",-0.0252721875654683,0.103981785937746,-0.243044369141715,0.810125501764916,0.907090577152821,0,"Pre-2015-S1","Sites"
"PP_QAQC","SHORT_NAMEWHI4","wtsndys",0.0934638551332337,0.122584927021228,0.762441659055263,0.453545288576411,0.907090577152821,0,"Pre-2015-S1","Sites"
"PP_QAQC","Date_2","wtsndys",0.000151141615754186,0.000105294515701064,1.43541773992563,0.164628887138652,0.658515548554607,0,"Pre-2015-S1","Trend"
"PP_QAQC","SEAS_C1","wtsndys",0.0961521898680214,0.0771441348940153,1.24639663144995,0.225164483020592,0.675493449061776,0,"Pre-2015-S1","Seasonal"
"PP_QAQC","SEAS_C2","wtsndys",0.145540622074955,0.0704988861023637,2.06443860493954,0.0504313458237349,0.252156729118674,0,"Pre-2015-S1","Seasonal"
"PP_QAQC","(Intercept)","wtsndys",-2.17665638417597,0.13095997185174,-16.6207762066424,1.81255713551021e-18,1.08753428130613e-17,1,"Pre-2015-S2","Intercept"
"PP_QAQC","SHORT_NAMEWHI1","wtsndys",-0.158219265245865,0.135691212331112,-1.16602440591201,0.251271686805899,0.753815060417696,0,"Pre-2015-S2","Sites"
"PP_QAQC","SHORT_NAMEWHI4","wtsndys",0.105847444871135,0.135690014535844,0.780068048730099,0.440449709065311,0.880899418130622,0,"Pre-2015-S2","Sites"
"PP_QAQC","Date_2","wtsndys",-3.42482435897411e-05,0.000113775076923057,-0.301017098963618,0.765133242172358,0.880899418130622,0,"Pre-2015-S2","Trend"
"PP_QAQC","SEAS_C1","wtsndys",0.193052964583643,0.082563500833272,2.33823617743018,0.0250477426221058,0.125238713110529,0,"Pre-2015-S2","Seasonal"
"PP_QAQC","SEAS_C2","wtsndys",0.125309495759793,0.0789470879192594,1.58725925252556,0.12119958088069,0.484798323522759,0,"Pre-2015-S2","Seasonal"
"PP_QAQC","(Intercept)","wtsndys",-2.53208057294278,0.108382835836829,-23.362376093894,4.21837799085637e-22,2.53102679451382e-21,1,"Pre-2015-S3","Intercept"
"PP_QAQC","SHORT_NAMEWHI1","wtsndys",-0.144471783964886,0.111732011142043,-1.29302052731533,0.204983276487031,0.614949829461092,0,"Pre-2015-S3","Sites"
"PP_QAQC","SHORT_NAMEWHI4","wtsndys",0.0491226236493712,0.111731868045705,0.43964738537511,0.663058369652786,1,0,"Pre-2015-S3","Sites"
"PP_QAQC","Date_2","wtsndys",0.000301601302036213,0.000101265755816836,2.97831482719323,0.00539938125564474,0.0269969062782237,1,"Pre-2015-S3","Trend"
"PP_QAQC","SEAS_C1","wtsndys",0.034730641582513,0.072406996320599,0.479658642774449,0.634633981228644,1,0,"Pre-2015-S3","Seasonal"
"PP_QAQC","SEAS_C2","wtsndys",0.13083324109955,0.065934908481244,1.98427880030754,0.0555922410757593,0.222368964303037,0,"Pre-2015-S3","Seasonal"
"PP_QAQC","(Intercept)","wtsndys",-2.31279920871284,0.0939916854752625,-24.6064233981797,1.07892537030589e-44,8.63140296244715e-44,1,"Post-2015","Intercept"
"PP_QAQC","SHORT_NAMEWHI4","wtsndys",0.139021370622004,0.103793782499958,1.33939979133202,0.183417430970899,0.733669723883598,0,"Post-2015","Sites"
"PP_QAQC","SHORT_NAMEWHI5","wtsndys",0.0850986988144841,0.10379370980826,0.819883006125212,0.41419457739813,0.972176737687999,0,"Post-2015","Sites"
"PP_QAQC","SHORT_NAMEWHI6","wtsndys",0.601813567569815,0.10379373983409,5.798168256889,7.54873830715678e-08,5.28411681500974e-07,1,"Post-2015","Sites"
"PP_QAQC","SHORT_NAMEWHI7","wtsndys",0.500439468531031,0.10379373983409,4.82148026779807,4.98976324569049e-06,2.9938579474143e-05,1,"Post-2015","Sites"
"PP_QAQC","Date_2","wtsndys",7.21192753790941e-05,7.27785133819157e-05,0.990941859455659,0.324058912562666,0.972176737687999,0,"Post-2015","Trend"
"PP_QAQC","SEAS_C1","wtsndys",0.152961122995123,0.0495510081620798,3.08694270144397,0.00260436092950781,0.0130218046475391,1,"Post-2015","Seasonal"
"PP_QAQC","SEAS_C2","wtsndys",0.0176108383662252,0.0527667476426063,0.333748793567966,0.739254284148696,0.972176737687999,0,"Post-2015","Seasonal"
"PN_SHIM_QAQC","(Intercept)","wtsndys",-0.00968317404393584,0.0967785366497479,-0.100054974782067,0.920613446966213,1,0,"Pre-2015","Intercept"
"PN_SHIM_QAQC","SHORT_NAMEWHI1","wtsndys",-0.00748093605490519,0.0811501171626842,-0.0921863863721591,0.926837910190985,1,0,"Pre-2015","Sites"
"PN_SHIM_QAQC","SHORT_NAMEWHI4","wtsndys",0.0210478498977004,0.0831507198819832,0.253128895667697,0.800979933490228,1,0,"Pre-2015","Sites"
"PN_SHIM_QAQC","Date_2","wtsndys",0.000151505946961973,4.05704512071159e-05,3.73439147098762,0.000402682866036147,0.00201341433018074,1,"Pre-2015","Trend"
"PN_SHIM_QAQC","SEAS_C1","wtsndys",0.289242033676839,0.0527136785989967,5.48703944335131,7.47069051865644e-07,4.48241431119386e-06,1,"Pre-2015","Seasonal"
"PN_SHIM_QAQC","SEAS_C2","wtsndys",0.0686910748830715,0.0474961458620225,1.44624524024793,0.152988222920083,0.611952891680334,0,"Pre-2015","Seasonal"
"PN_SHIM_QAQC","(Intercept)","wtsndys",0.0905988579143032,0.172712115040913,0.524565736994429,0.60595194817656,1,0,"Pre-2015-S1","Intercept"
"PN_SHIM_QAQC","SHORT_NAMEWHI1","wtsndys",0.0439771979213123,0.118080954301356,0.372432609318836,0.713692636896695,1,0,"Pre-2015-S1","Sites"
"PN_SHIM_QAQC","SHORT_NAMEWHI4","wtsndys",0.0612877856260469,0.128432449032814,0.477198605863135,0.638663772207537,1,0,"Pre-2015-S1","Sites"
"PN_SHIM_QAQC","Date_2","wtsndys",-2.8330146296587e-05,0.000151689796435414,-0.186763691179778,0.853825687631781,1,0,"Pre-2015-S1","Trend"
"PN_SHIM_QAQC","SEAS_C1","wtsndys",0.513586242821238,0.086447283275463,5.94103392682338,1.01787482103377e-05,6.10724892620264e-05,1,"Pre-2015-S1","Seasonal"
"PN_SHIM_QAQC","SEAS_C2","wtsndys",-0.046221539878129,0.0726211157380421,-0.636475209839225,0.532060401983392,1,0,"Pre-2015-S1","Seasonal"
"PN_SHIM_QAQC","(Intercept)","wtsndys",0.363938626112384,0.103127973284297,3.52900008137558,0.00116093338224524,0.00696560029347143,1,"Pre-2015-S2","Intercept"
"PN_SHIM_QAQC","SHORT_NAMEWHI1","wtsndys",-0.0449365947459879,0.106853716615326,-0.420543114169441,0.676588588535772,1,0,"Pre-2015-S2","Sites"
"PN_SHIM_QAQC","SHORT_NAMEWHI4","wtsndys",0.0155502861046817,0.106852773379032,0.145530018668969,0.885104216061815,1,0,"Pre-2015-S2","Sites"
"PN_SHIM_QAQC","Date_2","wtsndys",5.51699525621877e-05,8.95952627923841e-05,0.615768633772871,0.541921089285055,1,0,"Pre-2015-S2","Trend"
"PN_SHIM_QAQC","SEAS_C1","wtsndys",0.201300725559124,0.0650168626932137,3.09613102233146,0.0037852332019611,0.0189261660098055,1,"Pre-2015-S2","Seasonal"
"PN_SHIM_QAQC","SEAS_C2","wtsndys",0.106799515997798,0.0621690204929764,1.71788963620335,0.0944082722637038,0.377633089054815,0,"Pre-2015-S2","Seasonal"
"PN_SHIM_QAQC","(Intercept)","wtsndys",0.0411472610080806,0.112202723229013,0.366722480737802,0.716167067419025,1,0,"Pre-2015-S3","Intercept"
"PN_SHIM_QAQC","SHORT_NAMEWHI1","wtsndys",0.00750145519057958,0.115669938188973,0.0648522451730222,0.948682921813986,1,0,"Pre-2015-S3","Sites"
"PN_SHIM_QAQC","SHORT_NAMEWHI4","wtsndys",0.0184397645488826,0.115669790049292,0.159417290729279,0.874311842564953,1,0,"Pre-2015-S3","Sites"
"PN_SHIM_QAQC","Date_2","wtsndys",0.000272887265156248,0.000104834806035148,2.60302160586586,0.0137378926338129,0.0686894631690646,0,"Pre-2015-S3","Trend"
"PN_SHIM_QAQC","SEAS_C1","wtsndys",0.290845145833422,0.0749589370427199,3.88005963408561,0.000472297925095382,0.00283378755057229,1,"Pre-2015-S3","Seasonal"
"PN_SHIM_QAQC","SEAS_C2","wtsndys",0.0603953757177867,0.0682587443881719,0.884800566713211,0.382665888951774,1,0,"Pre-2015-S3","Seasonal"
"PN_SHIM_QAQC","(Intercept)","wtsndys",0.754428725933222,0.110943355299845,6.80012537834501,7.2424606458187e-10,5.79396851665496e-09,1,"Post-2015","Intercept"
"PN_SHIM_QAQC","SHORT_NAMEWHI4","wtsndys",-0.192886961660358,0.122513288612515,-1.5744166518166,0.118487899846736,0.592439499233679,0,"Post-2015","Sites"
"PN_SHIM_QAQC","SHORT_NAMEWHI5","wtsndys",-0.0588465843323245,0.122513202810662,-0.480328511395372,0.632022364439979,0.987639635829788,0,"Post-2015","Sites"
"PN_SHIM_QAQC","SHORT_NAMEWHI6","wtsndys",0.400817730860093,0.122513238251736,3.27162792021305,0.00145952204978178,0.00875713229869071,1,"Post-2015","Sites"
"PN_SHIM_QAQC","SHORT_NAMEWHI7","wtsndys",0.176215519138507,0.122513238251736,1.43833859632724,0.1533992662345,0.613597064938,0,"Post-2015","Sites"
"PN_SHIM_QAQC","Date_2","wtsndys",6.42564815876385e-05,8.59043268295198e-05,0.748000525225671,0.456180995848627,0.987639635829788,0,"Post-2015","Trend"
"PN_SHIM_QAQC","SEAS_C1","wtsndys",0.290165277064783,0.0584876744809301,4.96113548093611,2.80930203075572e-06,1.966511421529e-05,1,"Post-2015","Seasonal"
"PN_SHIM_QAQC","SEAS_C2","wtsndys",0.0610620170030707,0.0622833817920166,0.980390197933946,0.329213211943263,0.987639635829788,0,"Post-2015","Seasonal"
"NOX_QAQC","(Intercept)","wtsndys",-3.14306323242131,0.202152790439329,-15.5479586781396,4.44249349195666e-24,2.66549609517399e-23,1,"Pre-2015","Intercept"
"NOX_QAQC","SHORT_NAMEWHI1","wtsndys",-0.482195585416998,0.18502467307338,-2.60611505161671,0.0112422130283779,0.0337266390851336,1,"Pre-2015","Sites"
"NOX_QAQC","SHORT_NAMEWHI4","wtsndys",0.0534431747833437,0.194691778967499,0.274501445653055,0.784531524071441,0.784531524071441,0,"Pre-2015","Sites"
"NOX_QAQC","Date_2","wtsndys",0.000523015977136137,8.62484856285209e-05,6.06405983043933,6.56873662663661e-08,3.28436831331831e-07,1,"Pre-2015","Trend"
"NOX_QAQC","SEAS_C1","wtsndys",0.190709312230893,0.121103485335201,1.57476320110054,0.119952564444943,0.239905128889885,0,"Pre-2015","Seasonal"
"NOX_QAQC","SEAS_C2","wtsndys",0.537992551509217,0.112089459151818,4.79967122314813,9.0712682216181e-06,3.62850728864724e-05,1,"Pre-2015","Seasonal"
"NOX_QAQC","(Intercept)","wtsndys",-3.22004560302093,0.284458375224159,-11.3199184256166,7.01655967370689e-11,4.20993580422413e-10,1,"Pre-2015-S1","Intercept"
"NOX_QAQC","SHORT_NAMEWHI1","wtsndys",-0.171979669385097,0.25409541928989,-0.676831049791142,0.505263970600356,1,0,"Pre-2015-S1","Sites"
"NOX_QAQC","SHORT_NAMEWHI4","wtsndys",-0.141034348967539,0.299555043695136,-0.470812800304819,0.642209051662143,1,0,"Pre-2015-S1","Sites"
"NOX_QAQC","Date_2","wtsndys",0.000530080113576005,0.000257303275517946,2.06013744873229,0.0508745085304581,0.254372542652291,0,"Pre-2015-S1","Trend"
"NOX_QAQC","SEAS_C1","wtsndys",0.262953069957138,0.188513508638777,1.39487653620091,0.176379264557492,0.529137793672477,0,"Pre-2015-S1","Seasonal"
"NOX_QAQC","SEAS_C2","wtsndys",0.293083689319572,0.172274825461982,1.70125663185913,0.102377241830816,0.409508967323265,0,"Pre-2015-S1","Seasonal"
"NOX_QAQC","(Intercept)","wtsndys",-2.269862580136,0.242898498275552,-9.34490166160265,3.67720093720568e-11,2.20632056232341e-10,1,"Pre-2015-S2","Intercept"
"NOX_QAQC","SHORT_NAMEWHI1","wtsndys",-0.663785827524508,0.251673784274552,-2.63748498651882,0.0122554819685248,0.0367664459055745,1,"Pre-2015-S2","Sites"
"NOX_QAQC","SHORT_NAMEWHI4","wtsndys",0.17710211291704,0.251671562659292,0.703703314930331,0.486144456946526,0.486144456946526,0,"Pre-2015-S2","Sites"
"NOX_QAQC","Date_2","wtsndys",0.000672088776780285,0.000211024750044101,3.18488128354531,0.00298627779776548,0.0119451111910619,1,"Pre-2015-S2","Trend"
"NOX_QAQC","SEAS_C1","wtsndys",0.232831514125436,0.153134962395058,1.52043341692785,0.137137442513542,0.274274885027084,0,"Pre-2015-S2","Seasonal"
"NOX_QAQC","SEAS_C2","wtsndys",0.786292686285859,0.146427406998265,5.36984641335058,4.83347805933658e-06,2.41673902966829e-05,1,"Pre-2015-S2","Seasonal"
"NOX_QAQC","(Intercept)","wtsndys",-2.3795714681962,0.261816780532499,-9.08868966823472,1.67478323886008e-10,1.00486994331605e-09,1,"Pre-2015-S3","Intercept"
"NOX_QAQC","SHORT_NAMEWHI1","wtsndys",-0.594380435444211,0.269907270960061,-2.20216533378296,0.0347499633181446,0.138999853272578,0,"Pre-2015-S3","Sites"
"NOX_QAQC","SHORT_NAMEWHI4","wtsndys",-0.121713026771306,0.26990692528704,-0.45094443813128,0.65497887990913,1,0,"Pre-2015-S3","Sites"
"NOX_QAQC","Date_2","wtsndys",8.10828532371107e-05,0.000244624289090108,0.33145871793313,0.742393843418844,1,0,"Pre-2015-S3","Trend"
"NOX_QAQC","SEAS_C1","wtsndys",0.103044197399158,0.17491115192103,0.589123084877291,0.55979038136617,1,0,"Pre-2015-S3","Seasonal"
"NOX_QAQC","SEAS_C2","wtsndys",0.428640264247837,0.15927674645138,2.69116662537228,0.0110900803829023,0.0554504019145114,0,"Pre-2015-S3","Seasonal"
"NOX_QAQC","(Intercept)","wtsndys",-2.80299752705267,0.278437230299772,-10.0668920030375,6.39139324222994e-17,5.11311459378395e-16,1,"Post-2015","Intercept"
"NOX_QAQC","SHORT_NAMEWHI4","wtsndys",0.801948213320277,0.307471119046206,2.60820663679883,0.0104818925316397,0.0628913551898382,0,"Post-2015","Sites"
"NOX_QAQC","SHORT_NAMEWHI5","wtsndys",0.349520092647365,0.307470903672614,1.13675827036799,0.258329222821555,1,0,"Post-2015","Sites"
"NOX_QAQC","SHORT_NAMEWHI6","wtsndys",0.0211379325101408,0.31114778217077,0.0679353468717302,0.945971410259739,1,0,"Post-2015","Sites"
"NOX_QAQC","SHORT_NAMEWHI7","wtsndys",0.371761570327843,0.307470993044697,1.20909477231174,0.229449249119402,1,0,"Post-2015","Sites"
"NOX_QAQC","Date_2","wtsndys",0.000144524385942223,0.000215664515388408,0.670135212934481,0.504300933997654,1,0,"Post-2015","Trend"
"NOX_QAQC","SEAS_C1","wtsndys",0.0307442014266904,0.147106641440722,0.208992613287817,0.834874935231964,1,0,"Post-2015","Seasonal"
"NOX_QAQC","SEAS_C2","wtsndys",0.559372918041753,0.156507438128376,3.57409797726627,0.000540699687612801,0.00378489781328961,1,"Post-2015","Seasonal"
"CHL_QAQC","(Intercept)","tully",-0.675942927026959,0.186605879134443,-3.62230241706353,0.00181400166863101,0.00725600667452402,1,"Pre-2015","Intercept"
"CHL_QAQC","Date_2","tully",3.66312024436683e-05,0.0001248495332473,0.29340279847991,0.772395004706561,0.772395004706561,0,"Pre-2015","Trend"
"CHL_QAQC","SEAS_C1","tully",0.419124941366869,0.141005668900672,2.97239780949595,0.00782519264806258,0.0234755779441877,1,"Pre-2015","Seasonal"
"CHL_QAQC","SEAS_C2","tully",0.305467739760559,0.12713551707344,2.4026939661881,0.0266552585134018,0.0533105170268036,0,"Pre-2015","Seasonal"
"CHL_QAQC","(Intercept)","tully",-0.926128660680028,0.209059207850833,-4.42998263602354,0.00127416758024872,0.0050966703209949,1,"Pre-2015-S1","Intercept"
"CHL_QAQC","Date_2","tully",0.000438235640347452,0.000225670857616972,1.94192393725584,0.0808229500331951,0.242468850099585,0,"Pre-2015-S1","Trend"
"CHL_QAQC","SEAS_C1","tully",0.314416681834969,0.167318060078151,1.87915567326152,0.0896481580029333,0.242468850099585,0,"Pre-2015-S1","Seasonal"
"CHL_QAQC","SEAS_C2","tully",0.240651286275141,0.141249868493089,1.70372750674041,0.119253278709609,0.242468850099585,0,"Pre-2015-S1","Seasonal"
"CHL_QAQC","(Intercept)","tully",-0.221640532759655,0.235633357253156,-0.940616113708947,0.367099088853066,0.367099088853066,0,"Pre-2015-S2","Intercept"
"CHL_QAQC","Date_2","tully",-0.000403069684244748,0.000262127161203069,-1.53768759557309,0.152377817053719,0.304755634107438,0,"Pre-2015-S2","Trend"
"CHL_QAQC","SEAS_C1","tully",0.364136054158932,0.172273495825921,2.11370909038082,0.0582014777889794,0.232805911155917,0,"Pre-2015-S2","Seasonal"
"CHL_QAQC","SEAS_C2","tully",0.356532268951412,0.184815951281592,1.92912065478692,0.0799057656299312,0.239717296889794,0,"Pre-2015-S2","Seasonal"
"CHL_QAQC","(Intercept)","tully",-0.941277517096557,0.202372608401059,-4.65121008487052,0.000906369958932555,0.00362547983573022,1,"Pre-2015-S3","Intercept"
"CHL_QAQC","Date_2","tully",0.000507051814248733,0.000234488983440423,2.16236945040772,0.0558855266590815,0.167656579977245,0,"Pre-2015-S3","Trend"
"CHL_QAQC","SEAS_C1","tully",0.262098930418032,0.164678564406244,1.59157891230739,0.14256362020986,0.169392922844347,0,"Pre-2015-S3","Seasonal"
"CHL_QAQC","SEAS_C2","tully",0.269521331881201,0.14084338773688,1.91362431855667,0.0846964614221733,0.169392922844347,0,"Pre-2015-S3","Seasonal"
"CHL_QAQC","(Intercept)","tully",-0.384710187789291,0.113607314659383,-3.38631529970342,0.000853528494154479,0.00256058548246344,1,"Post-2015","Intercept"
"CHL_QAQC","PROJECTMMP-JCU","tully",0.103675128383415,0.0785717261846663,1.31949663597499,0.188519202682789,0.377038405365578,0,"Post-2015","Intercept"
"CHL_QAQC","SHORT_NAMETUL2","tully",-1.12286324105949,0.128138760095645,-8.76286956594061,8.37198430017e-16,8.37198430017e-15,1,"Post-2015","Sites"
"CHL_QAQC","SHORT_NAMETUL3","tully",-0.846763991841438,0.125251623463474,-6.76050312504228,1.49067610491726e-10,1.34160849442554e-09,1,"Post-2015","Sites"
"CHL_QAQC","SHORT_NAMETUL5","tully",-0.670637895615016,0.12713856559113,-5.27485812425905,3.45237968490714e-07,2.07142781094429e-06,1,"Post-2015","Sites"
"CHL_QAQC","SHORT_NAMETUL6","tully",-0.498922666382599,0.127164157993574,-3.92345354425899,0.000120160757426827,0.000600803787134137,1,"Post-2015","Sites"
"CHL_QAQC","SHORT_NAMETUL8","tully",-0.673234567513195,0.126209093328531,-5.33427940695778,2.59548198487267e-07,1.81683738941087e-06,1,"Post-2015","Sites"
"CHL_QAQC","Date_2","tully",0.000315026283169907,8.33972303945679e-05,3.77741900635619,0.000209247939421657,0.00083699175768663,1,"Post-2015","Trend"
"CHL_QAQC","SEAS_C1","tully",0.0132062365564279,0.0552344032846717,0.23909440079156,0.811278442768014,0.811278442768014,0,"Post-2015","Seasonal"
"CHL_QAQC","SEAS_C2","tully",0.293778091998109,0.0525809149455961,5.58716203972624,7.52212675191354e-08,6.01770140153084e-07,1,"Post-2015","Seasonal"
"SS_QAQC","(Intercept)","tully",0.621701534680327,0.296818394658462,2.09455190739003,0.0498491075214442,0.199396430085777,0,"Pre-2015","Intercept"
"SS_QAQC","Date_2","tully",-8.70048455254016e-05,0.00019858773048422,-0.438117930615633,0.666241274897344,1,0,"Pre-2015","Trend"
"SS_QAQC","SEAS_C1","tully",-0.0221743920371975,0.224285946803886,-0.0988666135938807,0.922279814743477,1,0,"Pre-2015","Seasonal"
"SS_QAQC","SEAS_C2","tully",-0.078723401462061,0.202223854129614,-0.389288404184027,0.701391565474627,1,0,"Pre-2015","Seasonal"
"SS_QAQC","(Intercept)","tully",0.35228723535609,0.364469410917492,0.966575588522682,0.35655039296402,1,0,"Pre-2015-S1","Intercept"
"SS_QAQC","Date_2","tully",0.000342175005542588,0.000393429810542425,0.869723128175845,0.404844194523131,1,0,"Pre-2015-S1","Trend"
"SS_QAQC","SEAS_C1","tully",-0.368851952967756,0.291698774808583,-1.26449606519534,0.234727717214048,0.93891086885619,0,"Pre-2015-S1","Seasonal"
"SS_QAQC","SEAS_C2","tully",-0.154562297037182,0.246252039750298,-0.627658951348829,0.544292830303168,1,0,"Pre-2015-S1","Seasonal"
"SS_QAQC","(Intercept)","tully",0.940007912688059,0.360693107092467,2.60611554311483,0.0244261492663912,0.097704597065565,0,"Pre-2015-S2","Intercept"
"SS_QAQC","Date_2","tully",-0.000522884445635649,0.000401248199023386,-1.30314465437681,0.219142771482372,0.657428314447117,0,"Pre-2015-S2","Trend"
"SS_QAQC","SEAS_C1","tully",-0.0411589002538779,0.26370571299196,-0.156078910035342,0.878798354556375,1,0,"Pre-2015-S2","Seasonal"
"SS_QAQC","SEAS_C2","tully",0.116784702996828,0.282904935383951,0.412805463567932,0.68768098265074,1,0,"Pre-2015-S2","Seasonal"
"SS_QAQC","(Intercept)","tully",0.3492605238062,0.362665387018278,0.96303793057758,0.358237798040692,1,0,"Pre-2015-S3","Intercept"
"SS_QAQC","Date_2","tully",0.000421470396613266,0.000420220100945731,1.00297533522247,0.339524362957554,1,0,"Pre-2015-S3","Trend"
"SS_QAQC","SEAS_C1","tully",-0.379086387416974,0.295115113482385,-1.28453735541945,0.227912254501266,0.911649018005065,0,"Pre-2015-S3","Seasonal"
"SS_QAQC","SEAS_C2","tully",-0.122658418145359,0.252400866530975,-0.48596670776606,0.637463352773526,1,0,"Pre-2015-S3","Seasonal"
"SS_QAQC","(Intercept)","tully",1.35442401306333,0.168132891466297,8.05567549128144,7.14245151475678e-14,5.71396121180543e-13,1,"Post-2015","Intercept"
"SS_QAQC","PROJECTMMP-JCU","tully",1.00607779970919,0.116282050592725,8.65204728142393,1.69885927206675e-15,1.52897334486007e-14,1,"Post-2015","Intercept"
"SS_QAQC","SHORT_NAMETUL2","tully",-1.72544738684739,0.189638671668115,-9.09860510870421,9.5943404432789e-17,9.5943404432789e-16,1,"Post-2015","Sites"
"SS_QAQC","SHORT_NAMETUL3","tully",-0.788663490219937,0.185365860260851,-4.2546318351724,3.2219578998884e-05,0.000131611548062651,1,"Post-2015","Sites"
"SS_QAQC","SHORT_NAMETUL5","tully",-0.913797538677584,0.188158436046166,-4.85653238770213,2.41331393811592e-06,1.68931975668114e-05,1,"Post-2015","Sites"
"SS_QAQC","SHORT_NAMETUL6","tully",-0.689137181927506,0.188196311464974,-3.66179962063583,0.000320954772884535,0.000962864318653604,1,"Post-2015","Sites"
"SS_QAQC","SHORT_NAMETUL8","tully",-0.803874435073623,0.186782865648105,-4.30379110141775,2.63223096125302e-05,0.000131611548062651,1,"Post-2015","Sites"
"SS_QAQC","Date_2","tully",-0.000220793574904311,0.000123423544765227,-1.78890968756649,0.075150355531401,0.150300711062802,0,"Post-2015","Trend"
"SS_QAQC","SEAS_C1","tully",-0.36150487992279,0.0817440317158342,-4.42240090603171,1.60478970081785e-05,9.6287382049071e-05,1,"Post-2015","Seasonal"
"SS_QAQC","SEAS_C2","tully",0.0321651742404601,0.0778170075778331,0.413343756611154,0.679799841932357,0.679799841932357,0,"Post-2015","Seasonal"
"SECCHI_DEPTH","(Intercept)","tully",1.53752665080854,0.1838478445417,8.36303876524266,8.61570351783823e-08,3.44628140713529e-07,1,"Pre-2015","Intercept"
"SECCHI_DEPTH","Date_2","tully",5.26764462332025e-06,0.000123004257347199,0.0428248967712677,0.966287970155177,1,0,"Pre-2015","Trend"
"SECCHI_DEPTH","SEAS_C1","tully",0.00293971425871007,0.138921605341663,0.0211609580200297,0.983337909111064,1,0,"Pre-2015","Seasonal"
"SECCHI_DEPTH","SEAS_C2","tully",0.116045169584541,0.125256454336075,0.926460597975902,0.365826102348331,1,0,"Pre-2015","Seasonal"
"SECCHI_DEPTH","(Intercept)","tully",1.68895388989613,0.231697830622953,7.2894678614605,2.63357734777633e-05,0.000105343093911053,1,"Pre-2015-S1","Intercept"
"SECCHI_DEPTH","Date_2","tully",-0.000209573356073618,0.000250108324250331,-0.83793035158581,0.421645635458657,0.636876936266125,0,"Pre-2015-S1","Trend"
"SECCHI_DEPTH","SEAS_C1","tully",0.205233352652538,0.185436613592305,1.10675744491192,0.294311275078986,0.636876936266125,0,"Pre-2015-S1","Seasonal"
"SECCHI_DEPTH","SEAS_C2","tully",0.208581933571483,0.156545547273753,1.33240412904708,0.212292312088708,0.636876936266125,0,"Pre-2015-S1","Seasonal"
"SECCHI_DEPTH","(Intercept)","tully",1.20129169646136,0.197288351543902,6.08901482049252,7.85925003425695e-05,0.000314370001370278,1,"Pre-2015-S2","Intercept"
"SECCHI_DEPTH","Date_2","tully",0.000339817786792533,0.000219470774984867,1.5483509675307,0.149810833946803,0.449432501840408,0,"Pre-2015-S2","Trend"
